VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
824, 1903, -0.08191, -0.00494, -0.06383,  0.59762, -0.79782,  0.07956,  0.19713,  0.05003, -0.9791, -1.00,  0.0547,  0.1665,  0.77779,  0.06934
825, 1940, -0.08672, -0.00718, -0.06659,  0.35164, -0.92367,  0.15228,  0.25127, -0.06357, -0.96583, -1.00,  0.0773,  0.2075,  0.78433,  0.087
826, 1941, -0.08286, -0.00738, -0.0689,  0.61638, -0.78649,  0.0387, -0.30926, -0.28698, -0.90664, -1.00,  0.1093,  0.1822,  0.80076,  0.07429
827, 1942, -0.07968, -0.00433, -0.06668,  0.77122, -0.631, -0.08399, -0.20414, -0.12128, -0.9714, -1.00,  0.0774,  0.1582,  0.78883,  0.06466
828, 1380, -0.11119,  0.00865,  0.07015,  0.52659,  0.6174,  0.58439,  0.71284,  0.05389, -0.69926, -1.00,  0.7425,  0.1919,  0.89659,  0.0798
829, 1377, -0.10987,  0.00778,  0.06828,  0.61616,  0.62439,  0.48008,  0.78279, -0.41808, -0.46092, -1.00,  0.7545,  0.1848,  0.90008,  0.07781
830, 1386, -0.11164,  0.01123,  0.06801,  0.58328,  0.53879,  0.60785,  0.79856, -0.24346, -0.55048, -1.00,  0.7591,  0.1468,  0.90269,  0.06153
831, 1886, -0.10173, -0.01101, -0.07764, -0.23715, -0.88852, -0.3928, -0.31808,  0.45307, -0.8328, -1.00,  0.2382,  0.2945,  0.84985,  0.11458
832, 1815, -0.10164, -0.00955, -0.07846,  0.10615, -0.09606, -0.9897, -0.73611,  0.66155, -0.14316, -1.00,  0.2475,  0.2787,  0.85227,  0.11146
833, 1884, -0.09859, -0.01185, -0.07672, -0.0643, -0.9674, -0.24497, -0.40743,  0.24954, -0.87848, -1.00,  0.2167,  0.271,  0.84223,  0.10791
834, 1415, -0.09322,  0.01082,  0.06221, -0.33355,  0.91428,  0.22986,  0.94175,  0.33428,  0.03695, -1.00,  0.8797,  0.1108,  0.947,  0.05083
835, 1419, -0.09912,  0.01056,  0.06084,  0.21648,  0.90151,  0.37473,  0.96157, -0.13049, -0.24155, -1.00,  0.8581,  0.0923,  0.93832,  0.04403
836, 1418, -0.1009,  0.01058,  0.06535,  0.00254,  0.81674,  0.577,  0.99994, -0.00807,  0.00703, -1.00,  0.8491,  0.1133,  0.93615,  0.04985
837, 1385, -0.11381,  0.01127,  0.0689, -0.20247,  0.66814,  0.71596,  0.86844,  0.46037, -0.18402, -1.00,  0.7492,  0.1445,  0.89982,  0.06209
838, 1384, -0.11324,  0.00784,  0.07163, -0.15996,  0.47936,  0.86292,  0.63468,  0.71948, -0.28202, -1.00,  0.7322,  0.1857,  0.89335,  0.07742
839, 1380, -0.11119,  0.00865,  0.07015,  0.52659,  0.6174,  0.58439,  0.71284,  0.05389, -0.69926, -1.00,  0.7425,  0.1919,  0.89659,  0.0798
840, 1815, -0.10164, -0.00955, -0.07846,  0.10615, -0.09606, -0.9897, -0.73611,  0.66155, -0.14316, -1.00,  0.2475,  0.2787,  0.85227,  0.11146
841, 1885, -0.0986, -0.01023, -0.07796,  0.22734, -0.13545, -0.96435, -0.6918,  0.6745, -0.25782, -1.00,  0.2301,  0.2607,  0.84399,  0.10412
842, 1884, -0.09859, -0.01185, -0.07672, -0.0643, -0.9674, -0.24497, -0.40743,  0.24954, -0.87848, -1.00,  0.2167,  0.271,  0.84223,  0.10791
843, 1438, -0.08081,  0.01616,  0.05907,  0.42714,  0.24154,  0.87132,  0.89851, -0.0056, -0.43892, -1.00,  0.9503,  0.095,  0.97141,  0.04468
844, 1440, -0.08289,  0.00998,  0.06045,  0.86489, -0.46729,  0.18333,  0.18162, -0.04917, -0.98214, -1.00,  0.9494,  0.1279,  0.97037,  0.05584
845, 1441, -0.07985,  0.01488,  0.05782,  0.88819, -0.44895,  0.09781,  0.04296, -0.1308, -0.99048, -1.00,  0.9657,  0.0984,  0.97581,  0.04554
846, 1797, -0.08799, -0.00675, -0.07301,  0.04633,  0.60872, -0.79203, -0.99591,  0.08972,  0.0107, -1.00,  0.1488,  0.1866,  0.81286,  0.07657
847, 1790, -0.08355, -0.00638, -0.07122,  0.61039, -0.11003, -0.78442, -0.76131,  0.19195, -0.61933, -1.00,  0.1186,  0.1718,  0.80229,  0.07128
848, 1798, -0.08722, -0.00828, -0.07325,  0.51978, -0.16604, -0.83801, -0.78576,  0.29204, -0.54525, -1.00,  0.1453,  0.193,  0.81224,  0.07868
849, 1347, -0.08081,  0.01616,  0.05907,  0.42714,  0.24154,  0.87132,  0.89851, -0.0056, -0.43892, -1.00,  0.9503,  0.095,  0.97141,  0.04468
850, 1343, -0.08595,  0.01249,  0.06106,  0.02924,  0.57974,  0.81428,  0.96854,  0.18496, -0.16647, -1.00,  0.9215,  0.1101,  0.96139,  0.04971
851, 1348, -0.08382,  0.01176,  0.06157,  0.44574,  0.25338,  0.85856,  0.87975,  0.05321, -0.47244, -1.00,  0.9338,  0.1187,  0.96591,  0.05224
852, 1799, -0.09114, -0.00821, -0.07455,  0.09119,  0.69325, -0.71491, -0.9845,  0.17074,  0.03999, -1.00,  0.1741,  0.2041,  0.82197,  0.0836
853, 1797, -0.08799, -0.00675, -0.07301,  0.04633,  0.60872, -0.79203, -0.99591,  0.08972,  0.0107, -1.00,  0.1488,  0.1866,  0.81286,  0.07657
854, 1798, -0.08722, -0.00828, -0.07325,  0.51978, -0.16604, -0.83801, -0.78576,  0.29204, -0.54525, -1.00,  0.1453,  0.193,  0.81224,  0.07868
855, 1948, -0.10472, -0.00837, -0.07345, -0.63258, -0.75104,  0.18916,  0.2552, -0.43273, -0.86465, -1.00,  0.1451,  0.3199,  0.81104,  0.12658
856, 1947, -0.09859, -0.01185, -0.07672, -0.0643, -0.9674, -0.24497, -0.40743,  0.24954, -0.87848, -1.00,  0.2167,  0.271,  0.84223,  0.10791
857, 1944, -0.09507, -0.00982, -0.07072, -0.03934, -0.97974,  0.19637,  0.16483, -0.20019, -0.96579, -1.00,  0.12,  0.2547,  0.79885,  0.10367
858, 1415, -0.09322,  0.01082,  0.06221, -0.33355,  0.91428,  0.22986,  0.94175,  0.33428,  0.03695, -1.00,  0.8797,  0.1108,  0.947,  0.05083
859, 1416, -0.09462,  0.01133,  0.05919, -0.11104,  0.83657,  0.53649,  0.96434,  0.2212, -0.14534, -1.00,  0.8774,  0.0887,  0.94651,  0.04183
860, 1419, -0.09912,  0.01056,  0.06084,  0.21648,  0.90151,  0.37473,  0.96157, -0.13049, -0.24155, -1.00,  0.8581,  0.0923,  0.93832,  0.04403
861, 1414, -0.09037,  0.0141,  0.06082, -0.23857,  0.68472,  0.68865,  0.92358,  0.37915, -0.05704, -1.00,  0.9003,  0.0918,  0.95479,  0.04202
862, 1415, -0.09322,  0.01082,  0.06221, -0.33355,  0.91428,  0.22986,  0.94175,  0.33428,  0.03695, -1.00,  0.8797,  0.1108,  0.947,  0.05083
863, 1417, -0.09187,  0.01142,  0.06418,  0.11874,  0.71835,  0.68547,  0.96321,  0.0843, -0.2552, -1.00,  0.888,  0.1207,  0.95033,  0.05358
864, 1804, -0.09852, -0.0085, -0.07699,  0.36068,  0.72362, -0.58846, -0.85357,  0.5104,  0.10447, -1.00,  0.2339,  0.243,  0.84475,  0.09789
865, 1803, -0.09465, -0.01049, -0.07664,  0.35705, -0.1581, -0.92061, -0.74034,  0.55307, -0.38212, -1.00,  0.1956,  0.2306,  0.82956,  0.09207
866, 1814, -0.0986, -0.01023, -0.07796,  0.22734, -0.13545, -0.96435, -0.6918,  0.6745, -0.25782, -1.00,  0.2301,  0.2607,  0.84399,  0.10412
867, 1804, -0.09852, -0.0085, -0.07699,  0.36068,  0.72362, -0.58846, -0.85357,  0.5104,  0.10447, -1.00,  0.2339,  0.243,  0.84475,  0.09789
868, 1801, -0.09492, -0.00904, -0.07587,  0.1963,  0.74092, -0.64227, -0.91862,  0.36804,  0.1438, -1.00,  0.2013,  0.2204,  0.83098,  0.08929
869, 1803, -0.09465, -0.01049, -0.07664,  0.35705, -0.1581, -0.92061, -0.74034,  0.55307, -0.38212, -1.00,  0.1956,  0.2306,  0.82956,  0.09207
870, 1878, -0.08286, -0.00738, -0.0689,  0.61638, -0.78649,  0.0387, -0.30926, -0.28698, -0.90664, -1.00,  0.1093,  0.1822,  0.80076,  0.07429
871, 1879, -0.08355, -0.00638, -0.07122,  0.61039, -0.11003, -0.78442, -0.76131,  0.19195, -0.61933, -1.00,  0.1186,  0.1718,  0.80229,  0.07128
872, 1877, -0.08056, -0.00353, -0.06866,  0.63565,  0.01915, -0.77174, -0.7677, -0.08949, -0.63454, -1.00,  0.0909,  0.1467,  0.7923,  0.06196
873, 1896, -0.08672, -0.00718, -0.06659,  0.35164, -0.92367,  0.15228,  0.25127, -0.06357, -0.96583, -1.00,  0.0773,  0.2075,  0.78433,  0.087
874, 1893, -0.07968, -0.00433, -0.06668,  0.77122, -0.631, -0.08399, -0.20414, -0.12128, -0.9714, -1.00,  0.0774,  0.1582,  0.78883,  0.06466
875, 1892, -0.08191, -0.00494, -0.06383,  0.59762, -0.79782,  0.07956,  0.19713,  0.05003, -0.9791, -1.00,  0.0547,  0.1665,  0.77779,  0.06934
876, 1948, -0.10472, -0.00837, -0.07345, -0.63258, -0.75104,  0.18916,  0.2552, -0.43273, -0.86465, -1.00,  0.1451,  0.3199,  0.81104,  0.12658
877, 1949, -0.10173, -0.01101, -0.07764, -0.23715, -0.88852, -0.3928, -0.31808,  0.45307, -0.8328, -1.00,  0.2382,  0.2945,  0.84985,  0.11458
878, 1947, -0.09859, -0.01185, -0.07672, -0.0643, -0.9674, -0.24497, -0.40743,  0.24954, -0.87848, -1.00,  0.2167,  0.271,  0.84223,  0.10791
879, 1799, -0.09114, -0.00821, -0.07455,  0.09119,  0.69325, -0.71491, -0.9845,  0.17074,  0.03999, -1.00,  0.1741,  0.2041,  0.82197,  0.0836
880, 1801, -0.09492, -0.00904, -0.07587,  0.1963,  0.74092, -0.64227, -0.91862,  0.36804,  0.1438, -1.00,  0.2013,  0.2204,  0.83098,  0.08929
881, 1800, -0.09448, -0.00839, -0.0739,  0.06297,  0.73093, -0.67954, -0.98488,  0.15563,  0.07613, -1.00,  0.1907,  0.2018,  0.82784,  0.08392
882, 1878, -0.08286, -0.00738, -0.0689,  0.61638, -0.78649,  0.0387, -0.30926, -0.28698, -0.90664, -1.00,  0.1093,  0.1822,  0.80076,  0.07429
883, 1877, -0.08056, -0.00353, -0.06866,  0.63565,  0.01915, -0.77174, -0.7677, -0.08949, -0.63454, -1.00,  0.0909,  0.1467,  0.7923,  0.06196
884, 1876, -0.07968, -0.00433, -0.06668,  0.77122, -0.631, -0.08399, -0.20414, -0.12128, -0.9714, -1.00,  0.0774,  0.1582,  0.78883,  0.06466
885, 1385, -0.11381,  0.01127,  0.0689, -0.20247,  0.66814,  0.71596,  0.86844,  0.46037, -0.18402, -1.00,  0.7492,  0.1445,  0.89982,  0.06209
886, 1401, -0.1155,  0.00993,  0.06843, -0.95075,  0.1017,  0.29279,  0.13405,  0.98664,  0.09261, -1.00,  0.7386,  0.1391,  0.89585,  0.06106
887, 1402, -0.11451,  0.00699,  0.07124, -0.87761, -0.11091,  0.46636, -0.0671,  0.99171,  0.10958, -1.00,  0.7231,  0.1783,  0.8898,  0.07532
888, 1415, -0.09322,  0.01082,  0.06221, -0.33355,  0.91428,  0.22986,  0.94175,  0.33428,  0.03695, -1.00,  0.8797,  0.1108,  0.947,  0.05083
889, 1412, -0.09239,  0.01281,  0.05808, -0.44161,  0.68034,  0.58491,  0.8676,  0.4899,  0.08521, -1.00,  0.8873,  0.084,  0.94929,  0.04139
890, 1416, -0.09462,  0.01133,  0.05919, -0.11104,  0.83657,  0.53649,  0.96434,  0.2212, -0.14534, -1.00,  0.8774,  0.0887,  0.94651,  0.04183
891, 1800, -0.09448, -0.00839, -0.0739,  0.06297,  0.73093, -0.67954, -0.98488,  0.15563,  0.07613, -1.00,  0.1907,  0.2018,  0.82784,  0.08392
892, 1795, -0.08952, -0.0069, -0.07197,  0.0001,  0.59876, -0.80093, -0.99197, -0.10126, -0.07582, -1.00,  0.1528,  0.1791,  0.81329,  0.07479
893, 1799, -0.09114, -0.00821, -0.07455,  0.09119,  0.69325, -0.71491, -0.9845,  0.17074,  0.03999, -1.00,  0.1741,  0.2041,  0.82197,  0.0836
894, 1340, -0.08787,  0.01316,  0.06058,  0.15703,  0.56586,  0.80941,  0.94369,  0.15566, -0.29191, -1.00,  0.9144,  0.1017,  0.95961,  0.04662
895, 1339, -0.09037,  0.0141,  0.06082, -0.23857,  0.68472,  0.68865,  0.92358,  0.37915, -0.05704, -1.00,  0.9003,  0.0918,  0.95479,  0.04202
896, 1351, -0.09187,  0.01142,  0.06418,  0.11874,  0.71835,  0.68547,  0.96321,  0.0843, -0.2552, -1.00,  0.888,  0.1207,  0.95033,  0.05358
897, 1795, -0.08952, -0.0069, -0.07197,  0.0001,  0.59876, -0.80093, -0.99197, -0.10126, -0.07582, -1.00,  0.1528,  0.1791,  0.81329,  0.07479
898, 1797, -0.08799, -0.00675, -0.07301,  0.04633,  0.60872, -0.79203, -0.99591,  0.08972,  0.0107, -1.00,  0.1488,  0.1866,  0.81286,  0.07657
899, 1799, -0.09114, -0.00821, -0.07455,  0.09119,  0.69325, -0.71491, -0.9845,  0.17074,  0.03999, -1.00,  0.1741,  0.2041,  0.82197,  0.0836
900, 1462, -0.07985,  0.01488,  0.05782,  0.88819, -0.44895,  0.09781,  0.04296, -0.1308, -0.99048, -1.00,  0.9657,  0.0984,  0.97581,  0.04554
901, 1461, -0.08438,  0.00993,  0.05692,  0.83558, -0.53929, -0.1048, -0.15246, -0.04435, -0.98731, -1.00,  0.9655,  0.1306,  0.97919,  0.05705
902, 1463, -0.08304,  0.01545,  0.05377,  0.87675, -0.46417, -0.12593, -0.19533, -0.10439, -0.97517, -1.00,  0.9801,  0.0994,  0.98332,  0.04575
903, 1386, -0.11164,  0.01123,  0.06801,  0.58328,  0.53879,  0.60785,  0.79856, -0.24346, -0.55048, -1.00,  0.7591,  0.1468,  0.90269,  0.06153
904, 1377, -0.10987,  0.00778,  0.06828,  0.61616,  0.62439,  0.48008,  0.78279, -0.41808, -0.46092, -1.00,  0.7545,  0.1848,  0.90008,  0.07781
905, 1435, -0.11043,  0.01043,  0.06602,  0.64779,  0.50988,  0.56604,  0.75233, -0.54507, -0.36999, -1.00,  0.7768,  0.1352,  0.90828,  0.0576
906, 1805, -0.09801, -0.00832, -0.07477,  0.29321,  0.82085, -0.49014, -0.92476,  0.37359,  0.07244, -1.00,  0.2325,  0.2209,  0.8453,  0.09093
907, 1800, -0.09448, -0.00839, -0.0739,  0.06297,  0.73093, -0.67954, -0.98488,  0.15563,  0.07613, -1.00,  0.1907,  0.2018,  0.82784,  0.08392
908, 1801, -0.09492, -0.00904, -0.07587,  0.1963,  0.74092, -0.64227, -0.91862,  0.36804,  0.1438, -1.00,  0.2013,  0.2204,  0.83098,  0.08929
909, 1797, -0.08799, -0.00675, -0.07301,  0.04633,  0.60872, -0.79203, -0.99591,  0.08972,  0.0107, -1.00,  0.1488,  0.1866,  0.81286,  0.07657
910, 1788, -0.0853, -0.00495, -0.07133,  0.16839,  0.51296, -0.84173, -0.98342,  0.1457, -0.10795, -1.00,  0.1237,  0.1676,  0.80395,  0.07045
911, 1790, -0.08355, -0.00638, -0.07122,  0.61039, -0.11003, -0.78442, -0.76131,  0.19195, -0.61933, -1.00,  0.1186,  0.1718,  0.80229,  0.07128
912, 1804, -0.09852, -0.0085, -0.07699,  0.36068,  0.72362, -0.58846, -0.85357,  0.5104,  0.10447, -1.00,  0.2339,  0.243,  0.84475,  0.09789
913, 1814, -0.0986, -0.01023, -0.07796,  0.22734, -0.13545, -0.96435, -0.6918,  0.6745, -0.25782, -1.00,  0.2301,  0.2607,  0.84399,  0.10412
914, 1815, -0.10164, -0.00955, -0.07846,  0.10615, -0.09606, -0.9897, -0.73611,  0.66155, -0.14316, -1.00,  0.2475,  0.2787,  0.85227,  0.11146
915, 1906, -0.10259, -0.00905, -0.06806, -0.03885, -0.68485, -0.72765,  0.87053,  0.33431, -0.36112, -1.00,  0.0829,  0.2782,  0.78539,  0.11123
916, 1907, -0.10472, -0.00837, -0.07345, -0.63258, -0.75104,  0.18916,  0.2552, -0.43273, -0.86465, -1.00,  0.1451,  0.3199,  0.81104,  0.12658
917, 1905, -0.09507, -0.00982, -0.07072, -0.03934, -0.97974,  0.19637,  0.16483, -0.20019, -0.96579, -1.00,  0.12,  0.2547,  0.79885,  0.10367
918, 1415, -0.09322,  0.01082,  0.06221, -0.33355,  0.91428,  0.22986,  0.94175,  0.33428,  0.03695, -1.00,  0.8797,  0.1108,  0.947,  0.05083
919, 1414, -0.09037,  0.0141,  0.06082, -0.23857,  0.68472,  0.68865,  0.92358,  0.37915, -0.05704, -1.00,  0.9003,  0.0918,  0.95479,  0.04202
920, 1412, -0.09239,  0.01281,  0.05808, -0.44161,  0.68034,  0.58491,  0.8676,  0.4899,  0.08521, -1.00,  0.8873,  0.084,  0.94929,  0.04139
921, 1804, -0.09852, -0.0085, -0.07699,  0.36068,  0.72362, -0.58846, -0.85357,  0.5104,  0.10447, -1.00,  0.2339,  0.243,  0.84475,  0.09789
922, 1805, -0.09801, -0.00832, -0.07477,  0.29321,  0.82085, -0.49014, -0.92476,  0.37359,  0.07244, -1.00,  0.2325,  0.2209,  0.8453,  0.09093
923, 1801, -0.09492, -0.00904, -0.07587,  0.1963,  0.74092, -0.64227, -0.91862,  0.36804,  0.1438, -1.00,  0.2013,  0.2204,  0.83098,  0.08929
924, 1385, -0.11381,  0.01127,  0.0689, -0.20247,  0.66814,  0.71596,  0.86844,  0.46037, -0.18402, -1.00,  0.7492,  0.1445,  0.89982,  0.06209
925, 1380, -0.11119,  0.00865,  0.07015,  0.52659,  0.6174,  0.58439,  0.71284,  0.05389, -0.69926, -1.00,  0.7425,  0.1919,  0.89659,  0.0798
926, 1386, -0.11164,  0.01123,  0.06801,  0.58328,  0.53879,  0.60785,  0.79856, -0.24346, -0.55048, -1.00,  0.7591,  0.1468,  0.90269,  0.06153
927, 1795, -0.08952, -0.0069, -0.07197,  0.0001,  0.59876, -0.80093, -0.99197, -0.10126, -0.07582, -1.00,  0.1528,  0.1791,  0.81329,  0.07479
928, 1788, -0.0853, -0.00495, -0.07133,  0.16839,  0.51296, -0.84173, -0.98342,  0.1457, -0.10795, -1.00,  0.1237,  0.1676,  0.80395,  0.07045
929, 1797, -0.08799, -0.00675, -0.07301,  0.04633,  0.60872, -0.79203, -0.99591,  0.08972,  0.0107, -1.00,  0.1488,  0.1866,  0.81286,  0.07657
930, 1869, -0.10173, -0.01101, -0.07764, -0.23715, -0.88852, -0.3928,  0.66931, -0.4425,  0.59685, -1.00,  0.3013,  0.2377,  0.87294,  0.09881
931, 1834, -0.10496, -0.00914, -0.07816, -0.59815, -0.58509, -0.54762,  0.38158, -0.80884,  0.44741, -1.00,  0.2917,  0.2121,  0.86487,  0.08697
932, 1820, -0.10164, -0.00955, -0.07846,  0.10615, -0.09606, -0.9897,  0.00706, -0.99522,  0.09735, -1.00,  0.2912,  0.2457,  0.86451,  0.1019
933, 1789, -0.08056, -0.00353, -0.06866,  0.63565,  0.01915, -0.77174, -0.7677, -0.08949, -0.63454, -1.00,  0.0909,  0.1467,  0.7923,  0.06196
934, 1790, -0.08355, -0.00638, -0.07122,  0.61039, -0.11003, -0.78442, -0.76131,  0.19195, -0.61933, -1.00,  0.1186,  0.1718,  0.80229,  0.07128
935, 1788, -0.0853, -0.00495, -0.07133,  0.16839,  0.51296, -0.84173, -0.98342,  0.1457, -0.10795, -1.00,  0.1237,  0.1676,  0.80395,  0.07045
936, 1908, -0.07868,  0.00011, -0.06103,  0.81739, -0.50793,  0.27182,  0.24659, -0.11794, -0.96192, -1.00,  0.0347,  0.1306,  0.7701,  0.05671
937, 1901, -0.08277, -0.0062, -0.0594,  0.72073, -0.45396, -0.5239, -0.31131,  0.4633, -0.82972, -1.00,  0.0292,  0.1731,  0.76488,  0.06997
938, 1903, -0.08191, -0.00494, -0.06383,  0.59762, -0.79782,  0.07956,  0.19713,  0.05003, -0.9791, -1.00,  0.0547,  0.1665,  0.77779,  0.06934
939, 1674, -0.18965, -0.03574, -0.02704, -0.80706, -0.51926, -0.28112, -0.49162,  0.85461, -0.16718, -1.00,  0.2763,  0.9751,  0.06418,  0.14852
940, 1670, -0.19897, -0.01174, -0.02708, -0.93066, -0.19233, -0.31124, -0.20159,  0.97947, -0.00247, -1.00,  0.3483,  0.9787,  0.07876,  0.14925
941, 1668, -0.18989, -0.01157, -0.0443, -0.80021, -0.16774, -0.57578, -0.17445,  0.98368, -0.04414, -1.00,  0.2897,  0.9529,  0.06689,  0.14402
942, 1921, -0.10472, -0.00837, -0.07345, -0.63258, -0.75104,  0.18916,  0.76875, -0.57919,  0.27121, -1.00,  0.3013,  0.1355,  0.86783,  0.0546
943, 1923, -0.10496, -0.00914, -0.07816, -0.59815, -0.58509, -0.54762,  0.38158, -0.80884,  0.44741, -1.00,  0.2917,  0.2121,  0.86487,  0.08697
944, 1924, -0.10173, -0.01101, -0.07764, -0.23715, -0.88852, -0.3928,  0.66931, -0.4425,  0.59685, -1.00,  0.3013,  0.2377,  0.87294,  0.09881
945, 1648, -0.11225, -0.01721, -0.06957,  0.17016, -0.21004, -0.96277,  0.204,  0.96336, -0.17412, -1.00,  0.0464,  0.6783,  0.0176,  0.08839
946, 1654, -0.10778, -0.00256, -0.06903, -0.58885, -0.18369, -0.78709, -0.13305,  0.98258, -0.12977, -1.00,  0.0729,  0.6734,  0.02297,  0.0874
947, 1649, -0.10259, -0.00905, -0.06806, -0.03885, -0.68485, -0.72765,  0.2358,  0.70135, -0.67269, -1.00,  0.0797,  0.6338,  0.02435,  0.07937
948, 1890, -0.07686, -0.00041, -0.06436,  0.87471, -0.48423, -0.0201, -0.0864, -0.115, -0.9896, -1.00,  0.0508,  0.1279,  0.77878,  0.05542
949, 1892, -0.08191, -0.00494, -0.06383,  0.59762, -0.79782,  0.07956,  0.19713,  0.05003, -0.9791, -1.00,  0.0547,  0.1665,  0.77779,  0.06934
950, 1893, -0.07968, -0.00433, -0.06668,  0.77122, -0.631, -0.08399, -0.20414, -0.12128, -0.9714, -1.00,  0.0774,  0.1582,  0.78883,  0.06466
951, 1656, -0.14018, -0.02789, -0.06744, -0.10466, -0.30977, -0.94503, -0.14653,  0.94468, -0.29343, -1.00,  0.0684,  0.7777,  0.02206,  0.10853
952, 1657, -0.1468, -0.01002, -0.07033, -0.14391, -0.0531, -0.98817, -0.01734,  0.99854, -0.05114, -1.00,  0.1261,  0.8049,  0.03375,  0.11404
953, 1651, -0.13008, -0.00825, -0.07132, -0.01866, -0.03728, -0.99913,  0.02698,  0.99892, -0.03778, -1.00,  0.0864,  0.7459,  0.02571,  0.10208
954, 1795, -0.08952, -0.0069, -0.07197,  0.0001,  0.59876, -0.80093, -0.99197, -0.10126, -0.07582, -1.00,  0.1528,  0.1791,  0.81329,  0.07479
955, 1787, -0.08671, -0.00438, -0.07074,  0.20713,  0.42558, -0.8809, -0.96432, -0.06296, -0.25716, -1.00,  0.1251,  0.1601,  0.80339,  0.06819
956, 1788, -0.0853, -0.00495, -0.07133,  0.16839,  0.51296, -0.84173, -0.98342,  0.1457, -0.10795, -1.00,  0.1237,  0.1676,  0.80395,  0.07045
957, 1408, -0.09652,  0.01455,  0.05767,  0.12381,  0.50031,  0.85695,  0.97553,  0.09676, -0.19743, -1.00,  0.8697,  0.0715,  0.94451,  0.03501
958, 1419, -0.09912,  0.01056,  0.06084,  0.21648,  0.90151,  0.37473,  0.96157, -0.13049, -0.24155, -1.00,  0.8581,  0.0923,  0.93832,  0.04403
959, 1422, -0.09462,  0.01133,  0.05919, -0.11104,  0.83657,  0.53649,  0.96434,  0.2212, -0.14534, -1.00,  0.8774,  0.0887,  0.94651,  0.04183
960, 933, -0.06677,  0.01899,  0.03865,  0.52871,  0.12519,  0.83853, -0.01278, -0.98752,  0.15552, -1.00,  0.8606,  0.3685,  0.18255,  0.02563
961, 945, -0.06012,  0.00943,  0.03652,  0.49042,  0.06488,  0.86834,  0.29032,  0.9278, -0.23282,  1.00,  0.8792,  0.3484,  0.18632,  0.02155
962, 932, -0.05695,  0.01913,  0.03361,  0.47722,  0.16224,  0.86297,  0.36584,  0.85669, -0.36282,  1.00,  0.8197,  0.3296,  0.17426,  0.01775
963, 1343, -0.08595,  0.01249,  0.06106,  0.02924,  0.57974,  0.81428,  0.96854,  0.18496, -0.16647, -1.00,  0.9215,  0.1101,  0.96139,  0.04971
964, 1341, -0.08577,  0.01837,  0.05719, -0.00855,  0.57357,  0.81911,  0.97397,  0.19033, -0.12311, -1.00,  0.9283,  0.0714,  0.96454,  0.03576
965, 1340, -0.08787,  0.01316,  0.06058,  0.15703,  0.56586,  0.80941,  0.94369,  0.15566, -0.29191, -1.00,  0.9144,  0.1017,  0.95961,  0.04662
966, 1796, -0.09428, -0.0043, -0.07292,  0.06134,  0.31863, -0.94589, -0.99393,  0.10625, -0.02867, -1.00,  0.1663,  0.1593,  0.8181,  0.06702
967, 1795, -0.08952, -0.0069, -0.07197,  0.0001,  0.59876, -0.80093, -0.99197, -0.10126, -0.07582, -1.00,  0.1528,  0.1791,  0.81329,  0.07479
968, 1800, -0.09448, -0.00839, -0.0739,  0.06297,  0.73093, -0.67954, -0.98488,  0.15563,  0.07613, -1.00,  0.1907,  0.2018,  0.82784,  0.08392
969, 1379, -0.1054,  0.00964,  0.06523,  0.01676,  0.67594,  0.73677,  0.99037, -0.1125,  0.08068, -1.00,  0.8164,  0.1226,  0.9243,  0.05309
970, 1392, -0.10964,  0.01319,  0.06252,  0.65821,  0.29717,  0.6917,  0.72204, -0.5093, -0.46827, -1.00,  0.8089,  0.0901,  0.92208,  0.03954
971, 1391, -0.11043,  0.01043,  0.06602,  0.64779,  0.50988,  0.56604,  0.75233, -0.54507, -0.36999, -1.00,  0.7768,  0.1352,  0.90828,  0.0576
972, 940, -0.07899,  0.00661,  0.04897,  0.58911,  0.06289,  0.8056,  0.00446, -0.9972,  0.07458, -1.00,  0.9188,  0.4455,  0.19434,  0.04123
973, 936, -0.07521,  0.01795,  0.04424,  0.56826,  0.08469,  0.81764,  0.02163, -0.99582,  0.08833, -1.00,  0.89,  0.41,  0.1885,  0.03403
974, 938, -0.08019,  0.01758,  0.0479,  0.75917,  0.00258,  0.64987, -0.00895, -0.9998,  0.01492, -1.00,  0.8892,  0.4619,  0.18834,  0.04455
975, 936, -0.07521,  0.01795,  0.04424,  0.56826,  0.08469,  0.81764,  0.02163, -0.99582,  0.08833, -1.00,  0.89,  0.41,  0.1885,  0.03403
976, 939, -0.07102,  0.00729,  0.04333,  0.54188,  0.03436,  0.83954,  0.18855, -0.97845, -0.08173, -1.00,  0.9151,  0.3963,  0.19359,  0.03126
977, 933, -0.06677,  0.01899,  0.03865,  0.52871,  0.12519,  0.83853, -0.01278, -0.98752,  0.15552, -1.00,  0.8606,  0.3685,  0.18255,  0.02563
978, 1804, -0.09852, -0.0085, -0.07699,  0.36068,  0.72362, -0.58846, -0.85357,  0.5104,  0.10447, -1.00,  0.2339,  0.243,  0.84475,  0.09789
