VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
788, 5401, -0.33286,  0.00277,  0.04609, -0.45425,  0.77971,  0.43064,  0.01337, -0.47716,  0.87848, -1.00,  0.5134,  0.0074,  0.5134,  0.0074
789, 5400, -0.34192,  0.00338,  0.03784, -0.2353,  0.93684,  0.2475,  0.15077, -0.21661,  0.96415, -1.00,  0.50,  0.0217,  0.50,  0.0217
790, 5401, -0.33286,  0.00277,  0.04609, -0.45425,  0.77971,  0.43064,  0.01337, -0.47716,  0.87848, -1.00,  0.5134,  0.0074,  0.5134,  0.0074
791, 5402, -0.33248,  0.00525,  0.03685, -0.44905,  0.85362,  0.26336,  0.14545, -0.22072,  0.96429, -1.00,  0.50,  0.0074,  0.50,  0.0074
792, 5398, -0.34111,  0.00074,  0.04613, -0.2045,  0.83466,  0.50629,  0.04207, -0.50901,  0.85918, -1.00,  0.5141,  0.0212,  0.5141,  0.0212
793, 5403, -0.33245, -0.00617,  0.05509, -0.47206,  0.59926,  0.64603, -0.02804, -0.7418,  0.66715, -1.00,  0.531,  0.0074,  0.531,  0.0074
794, 5401, -0.33286,  0.00277,  0.04609, -0.45425,  0.77971,  0.43064,  0.01337, -0.47716,  0.87848, -1.00,  0.5134,  0.0074,  0.5134,  0.0074
795, 5398, -0.34111,  0.00074,  0.04613, -0.2045,  0.83466,  0.50629,  0.04207, -0.50901,  0.85918, -1.00,  0.5141,  0.0212,  0.5141,  0.0212
796, 5385, -0.34056, -0.00679,  0.054, -0.17722,  0.63467,  0.74962, -0.03345, -0.76417,  0.64243, -1.00,  0.5316,  0.0203,  0.5316,  0.0203
797, 5403, -0.33245, -0.00617,  0.05509, -0.47206,  0.59926,  0.64603, -0.02804, -0.7418,  0.66715, -1.00,  0.531,  0.0074,  0.531,  0.0074
798, 5390, -0.35291, -0.04497,  0.05276,  0.04199, -0.77465,  0.62842, -0.26035, -0.61192, -0.74234, -1.00,  0.6065,  0.0292,  0.6065,  0.0292
799, 5404, -0.36221, -0.04909,  0.04341,  0.25677, -0.94962,  0.13145, -0.24818, -0.19245, -0.94596, -1.00,  0.6301,  0.0373,  0.6301,  0.0373
800, 5391, -0.35485, -0.04885,  0.04258,  0.03597, -0.97986,  0.17722, -0.21484, -0.17811, -0.95874, -1.00,  0.6284,  0.028,  0.6284,  0.028
801, 5395, -0.35725, -0.04901,  0.02873, -0.00757, -0.97237, -0.21367, -0.20832,  0.21188, -0.95413, -1.00,  0.6559,  0.0275,  0.6559,  0.0275
802, 5391, -0.35485, -0.04885,  0.04258,  0.03597, -0.97986,  0.17722, -0.21484, -0.17811, -0.95874, -1.00,  0.6284,  0.028,  0.6284,  0.028
803, 5404, -0.36221, -0.04909,  0.04341,  0.25677, -0.94962,  0.13145, -0.24818, -0.19245, -0.94596, -1.00,  0.6301,  0.0373,  0.6301,  0.0373
804, 5390, -0.35291, -0.04497,  0.05276,  0.04199, -0.77465,  0.62842, -0.26035, -0.61192, -0.74234, -1.00,  0.6065,  0.0292,  0.6065,  0.0292
805, 5405, -0.35976, -0.0457,  0.05313,  0.27218, -0.78537,  0.54829, -0.27024, -0.60345, -0.74107, -1.00,  0.6089,  0.0382,  0.6089,  0.0382
806, 5404, -0.36221, -0.04909,  0.04341,  0.25677, -0.94962,  0.13145, -0.24818, -0.19245, -0.94596, -1.00,  0.6301,  0.0373,  0.6301,  0.0373
807, 5404, -0.36221, -0.04909,  0.04341,  0.25677, -0.94962,  0.13145, -0.24818, -0.19245, -0.94596, -1.00,  0.6301,  0.0373,  0.6301,  0.0373
808, 5405, -0.35976, -0.0457,  0.05313,  0.27218, -0.78537,  0.54829, -0.27024, -0.60345, -0.74107, -1.00,  0.6089,  0.0382,  0.6089,  0.0382
809, 5406, -0.36708, -0.04819,  0.05407,  0.47613, -0.74188,  0.45552, -0.24814, -0.60616, -0.74278, -1.00,  0.612,  0.0478,  0.612,  0.0478
810, 5404, -0.36221, -0.04909,  0.04341,  0.25677, -0.94962,  0.13145, -0.24818, -0.19245, -0.94596, -1.00,  0.6301,  0.0373,  0.6301,  0.0373
811, 5406, -0.36708, -0.04819,  0.05407,  0.47613, -0.74188,  0.45552, -0.24814, -0.60616, -0.74278, -1.00,  0.612,  0.0478,  0.612,  0.0478
812, 5407, -0.36894, -0.05175,  0.04379,  0.47993, -0.86111,  0.07619, -0.22671, -0.20364, -0.9475, -1.00,  0.6337,  0.046,  0.6337,  0.046
813, 5407, -0.36894, -0.05175,  0.04379,  0.47993, -0.86111,  0.07619, -0.22671, -0.20364, -0.9475, -1.00,  0.6337,  0.046,  0.6337,  0.046
814, 5408, -0.36462, -0.04965,  0.03014,  0.21227, -0.94027, -0.23085, -0.25429,  0.17644, -0.94928, -1.00,  0.6559,  0.0369,  0.6559,  0.0369
815, 5404, -0.36221, -0.04909,  0.04341,  0.25677, -0.94962,  0.13145, -0.24818, -0.19245, -0.94596, -1.00,  0.6301,  0.0373,  0.6301,  0.0373
816, 5395, -0.35725, -0.04901,  0.02873, -0.00757, -0.97237, -0.21367, -0.20832,  0.21188, -0.95413, -1.00,  0.6559,  0.0275,  0.6559,  0.0275
817, 5404, -0.36221, -0.04909,  0.04341,  0.25677, -0.94962,  0.13145, -0.24818, -0.19245, -0.94596, -1.00,  0.6301,  0.0373,  0.6301,  0.0373
818, 5408, -0.36462, -0.04965,  0.03014,  0.21227, -0.94027, -0.23085, -0.25429,  0.17644, -0.94928, -1.00,  0.6559,  0.0369,  0.6559,  0.0369
819, 5407, -0.36894, -0.05175,  0.04379,  0.47993, -0.86111,  0.07619, -0.22671, -0.20364, -0.9475, -1.00,  0.6337,  0.046,  0.6337,  0.046
820, 5409, -0.37111, -0.05174,  0.03127,  0.45717, -0.8434, -0.23492, -0.26441,  0.12246, -0.95404, -1.00,  0.6559,  0.0457,  0.6559,  0.0457
821, 5408, -0.36462, -0.04965,  0.03014,  0.21227, -0.94027, -0.23085, -0.25429,  0.17644, -0.94928, -1.00,  0.6559,  0.0369,  0.6559,  0.0369
822, 5409, -0.37111, -0.05174,  0.03127,  0.45717, -0.8434, -0.23492, -0.26441,  0.12246, -0.95404, -1.00,  0.6559,  0.0457,  0.6559,  0.0457
823, 5407, -0.36894, -0.05175,  0.04379,  0.47993, -0.86111,  0.07619, -0.22671, -0.20364, -0.9475, -1.00,  0.6337,  0.046,  0.6337,  0.046
824, 5410, -0.37469, -0.0565,  0.04453,  0.6541, -0.73759,  0.05933, -0.17552, -0.22601, -0.95284, -1.00,  0.6344,  0.0551,  0.6344,  0.0551
825, 5409, -0.37111, -0.05174,  0.03127,  0.45717, -0.8434, -0.23492, -0.26441,  0.12246, -0.95404, -1.00,  0.6559,  0.0457,  0.6559,  0.0457
826, 5410, -0.37469, -0.0565,  0.04453,  0.6541, -0.73759,  0.05933, -0.17552, -0.22601, -0.95284, -1.00,  0.6344,  0.0551,  0.6344,  0.0551
827, 5411, -0.3765, -0.05633,  0.0317,  0.64356, -0.71357, -0.22525, -0.25176,  0.07528, -0.9619, -1.00,  0.6559,  0.0543,  0.6559,  0.0543
828, 5412, -0.38111, -0.06436,  0.04517,  0.78997, -0.58887,  0.08308, -0.08646, -0.24572, -0.96082, -1.00,  0.6373,  0.0662,  0.6373,  0.0662
829, 5411, -0.3765, -0.05633,  0.0317,  0.64356, -0.71357, -0.22525, -0.25176,  0.07528, -0.9619, -1.00,  0.6559,  0.0543,  0.6559,  0.0543
830, 5410, -0.37469, -0.0565,  0.04453,  0.6541, -0.73759,  0.05933, -0.17552, -0.22601, -0.95284, -1.00,  0.6344,  0.0551,  0.6344,  0.0551
831, 5412, -0.38111, -0.06436,  0.04517,  0.78997, -0.58887,  0.08308, -0.08646, -0.24572, -0.96082, -1.00,  0.6373,  0.0662,  0.6373,  0.0662
832, 5413, -0.38232, -0.06432,  0.03159,  0.78094, -0.5701, -0.20534, -0.22091,  0.04444, -0.97163, -1.00,  0.6559,  0.0657,  0.6559,  0.0657
833, 5411, -0.3765, -0.05633,  0.0317,  0.64356, -0.71357, -0.22525, -0.25176,  0.07528, -0.9619, -1.00,  0.6559,  0.0543,  0.6559,  0.0543
834, 5413, -0.38232, -0.06432,  0.03159,  0.78094, -0.5701, -0.20534, -0.22091,  0.04444, -0.97163, -1.00,  0.6559,  0.0657,  0.6559,  0.0657
835, 5412, -0.38111, -0.06436,  0.04517,  0.78997, -0.58887,  0.08308, -0.08646, -0.24572, -0.96082, -1.00,  0.6373,  0.0662,  0.6373,  0.0662
836, 5414, -0.38847, -0.07642,  0.04642,  0.80756, -0.57039,  0.08225, -0.05499, -0.21394, -0.97241, -1.00,  0.6402,  0.082,  0.6402,  0.082
837, 5413, -0.38232, -0.06432,  0.03159,  0.78094, -0.5701, -0.20534, -0.22091,  0.04444, -0.97163, -1.00,  0.6559,  0.0657,  0.6559,  0.0657
838, 5414, -0.38847, -0.07642,  0.04642,  0.80756, -0.57039,  0.08225, -0.05499, -0.21394, -0.97241, -1.00,  0.6402,  0.082,  0.6402,  0.082
839, 5415, -0.3896, -0.07788,  0.03075,  0.78833, -0.57114, -0.19015, -0.22279,  0.01464, -0.97274, -1.00,  0.6559,  0.082,  0.6559,  0.082
840, 5412, -0.38111, -0.06436,  0.04517,  0.78997, -0.58887,  0.08308, -0.08646, -0.24572, -0.96082, -1.00,  0.6373,  0.0662,  0.6373,  0.0662
841, 5416, -0.38805, -0.07058,  0.06031,  0.80249, -0.49959,  0.30372, -0.03452, -0.55155, -0.82662, -1.00,  0.623,  0.082,  0.623,  0.082
842, 5414, -0.38847, -0.07642,  0.04642,  0.80756, -0.57039,  0.08225, -0.05499, -0.21394, -0.97241, -1.00,  0.6402,  0.082,  0.6402,  0.082
843, 5412, -0.38111, -0.06436,  0.04517,  0.78997, -0.58887,  0.08308, -0.08646, -0.24572, -0.96082, -1.00,  0.6373,  0.0662,  0.6373,  0.0662
844, 5417, -0.38057, -0.05935,  0.05798,  0.76061, -0.53368,  0.34273, -0.10448, -0.62824, -0.75896, -1.00,  0.6178,  0.0679,  0.6178,  0.0679
845, 5416, -0.38805, -0.07058,  0.06031,  0.80249, -0.49959,  0.30372, -0.03452, -0.55155, -0.82662, -1.00,  0.623,  0.082,  0.623,  0.082
846, 5410, -0.37469, -0.0565,  0.04453,  0.6541, -0.73759,  0.05933, -0.17552, -0.22601, -0.95284, -1.00,  0.6344,  0.0551,  0.6344,  0.0551
847, 5417, -0.38057, -0.05935,  0.05798,  0.76061, -0.53368,  0.34273, -0.10448, -0.62824, -0.75896, -1.00,  0.6178,  0.0679,  0.6178,  0.0679
848, 5412, -0.38111, -0.06436,  0.04517,  0.78997, -0.58887,  0.08308, -0.08646, -0.24572, -0.96082, -1.00,  0.6373,  0.0662,  0.6373,  0.0662
849, 5417, -0.38057, -0.05935,  0.05798,  0.76061, -0.53368,  0.34273, -0.10448, -0.62824, -0.75896, -1.00,  0.6178,  0.0679,  0.6178,  0.0679
850, 5418, -0.38746, -0.05937,  0.07072,  0.76927, -0.36854,  0.51017, -0.05338, -0.83832, -0.52781, -1.00,  0.6053,  0.082,  0.6053,  0.082
851, 5416, -0.38805, -0.07058,  0.06031,  0.80249, -0.49959,  0.30372, -0.03452, -0.55155, -0.82662, -1.00,  0.623,  0.082,  0.623,  0.082
852, 5417, -0.38057, -0.05935,  0.05798,  0.76061, -0.53368,  0.34273, -0.10448, -0.62824, -0.75896, -1.00,  0.6178,  0.0679,  0.6178,  0.0679
853, 5366, -0.38014, -0.05002,  0.06781,  0.69577, -0.35626,  0.61176, -0.11344, -0.89894, -0.39487, -1.00,  0.5984,  0.0709,  0.5984,  0.0709
854, 5418, -0.38746, -0.05937,  0.07072,  0.76927, -0.36854,  0.51017, -0.05338, -0.83832, -0.52781, -1.00,  0.6053,  0.082,  0.6053,  0.082
855, 5419, -0.37319, -0.0522,  0.05533,  0.63257, -0.65986,  0.38083, -0.19514, -0.61242, -0.75253, -1.00,  0.6146,  0.0561,  0.6146,  0.0561
856, 5410, -0.37469, -0.0565,  0.04453,  0.6541, -0.73759,  0.05933, -0.17552, -0.22601, -0.95284, -1.00,  0.6344,  0.0551,  0.6344,  0.0551
857, 5407, -0.36894, -0.05175,  0.04379,  0.47993, -0.86111,  0.07619, -0.22671, -0.20364, -0.9475, -1.00,  0.6337,  0.046,  0.6337,  0.046
858, 5419, -0.37319, -0.0522,  0.05533,  0.63257, -0.65986,  0.38083, -0.19514, -0.61242, -0.75253, -1.00,  0.6146,  0.0561,  0.6146,  0.0561
859, 5407, -0.36894, -0.05175,  0.04379,  0.47993, -0.86111,  0.07619, -0.22671, -0.20364, -0.9475, -1.00,  0.6337,  0.046,  0.6337,  0.046
860, 5406, -0.36708, -0.04819,  0.05407,  0.47613, -0.74188,  0.45552, -0.24814, -0.60616, -0.74278, -1.00,  0.612,  0.0478,  0.612,  0.0478
861, 5410, -0.37469, -0.0565,  0.04453,  0.6541, -0.73759,  0.05933, -0.17552, -0.22601, -0.95284, -1.00,  0.6344,  0.0551,  0.6344,  0.0551
862, 5419, -0.37319, -0.0522,  0.05533,  0.63257, -0.65986,  0.38083, -0.19514, -0.61242, -0.75253, -1.00,  0.6146,  0.0561,  0.6146,  0.0561
863, 5417, -0.38057, -0.05935,  0.05798,  0.76061, -0.53368,  0.34273, -0.10448, -0.62824, -0.75896, -1.00,  0.6178,  0.0679,  0.6178,  0.0679
864, 5419, -0.37319, -0.0522,  0.05533,  0.63257, -0.65986,  0.38083, -0.19514, -0.61242, -0.75253, -1.00,  0.6146,  0.0561,  0.6146,  0.0561
865, 5366, -0.38014, -0.05002,  0.06781,  0.69577, -0.35626,  0.61176, -0.11344, -0.89894, -0.39487, -1.00,  0.5984,  0.0709,  0.5984,  0.0709
866, 5417, -0.38057, -0.05935,  0.05798,  0.76061, -0.53368,  0.34273, -0.10448, -0.62824, -0.75896, -1.00,  0.6178,  0.0679,  0.6178,  0.0679
867, 5419, -0.37319, -0.0522,  0.05533,  0.63257, -0.65986,  0.38083, -0.19514, -0.61242, -0.75253, -1.00,  0.6146,  0.0561,  0.6146,  0.0561
868, 5406, -0.36708, -0.04819,  0.05407,  0.47613, -0.74188,  0.45552, -0.24814, -0.60616, -0.74278, -1.00,  0.612,  0.0478,  0.612,  0.0478
869, 5420, -0.3658, -0.03909,  0.06139,  0.43716, -0.41268,  0.79406, -0.19768, -0.89887, -0.35857, -1.00,  0.5901,  0.0496,  0.5901,  0.0496
870, 5419, -0.37319, -0.0522,  0.05533,  0.63257, -0.65986,  0.38083, -0.19514, -0.61242, -0.75253, -1.00,  0.6146,  0.0561,  0.6146,  0.0561
871, 5420, -0.3658, -0.03909,  0.06139,  0.43716, -0.41268,  0.79406, -0.19768, -0.89887, -0.35857, -1.00,  0.5901,  0.0496,  0.5901,  0.0496
872, 5367, -0.37265, -0.04335,  0.06381,  0.58354, -0.41622,  0.68794, -0.17592, -0.88958, -0.38961, -1.00,  0.5938,  0.0591,  0.5938,  0.0591
873, 5419, -0.37319, -0.0522,  0.05533,  0.63257, -0.65986,  0.38083, -0.19514, -0.61242, -0.75253, -1.00,  0.6146,  0.0561,  0.6146,  0.0561
874, 5367, -0.37265, -0.04335,  0.06381,  0.58354, -0.41622,  0.68794, -0.17592, -0.88958, -0.38961, -1.00,  0.5938,  0.0591,  0.5938,  0.0591
875, 5366, -0.38014, -0.05002,  0.06781,  0.69577, -0.35626,  0.61176, -0.11344, -0.89894, -0.39487, -1.00,  0.5984,  0.0709,  0.5984,  0.0709
876, 5367, -0.37265, -0.04335,  0.06381,  0.58354, -0.41622,  0.68794, -0.17592, -0.88958, -0.38961, -1.00,  0.5938,  0.0591,  0.5938,  0.0591
877, 5420, -0.3658, -0.03909,  0.06139,  0.43716, -0.41268,  0.79406, -0.19768, -0.89887, -0.35857, -1.00,  0.5901,  0.0496,  0.5901,  0.0496
878, 5371, -0.365, -0.02938,  0.06336,  0.40179, -0.08056,  0.90777, -0.17417, -0.97373, -0.00175, -1.00,  0.5721,  0.0513,  0.5721,  0.0513
879, 5371, -0.365, -0.02938,  0.06336,  0.40179, -0.08056,  0.90777, -0.17417, -0.97373, -0.00175, -1.00,  0.5721,  0.0513,  0.5721,  0.0513
880, 5420, -0.3658, -0.03909,  0.06139,  0.43716, -0.41268,  0.79406, -0.19768, -0.89887, -0.35857, -1.00,  0.5901,  0.0496,  0.5901,  0.0496
881, 5376, -0.35822, -0.03564,  0.05996,  0.24179, -0.33801,  0.908, -0.20417, -0.92515, -0.28921, -1.00,  0.5858,  0.0398,  0.5858,  0.0398
882, 5420, -0.3658, -0.03909,  0.06139,  0.43716, -0.41268,  0.79406, -0.19768, -0.89887, -0.35857, -1.00,  0.5901,  0.0496,  0.5901,  0.0496
883, 5405, -0.35976, -0.0457,  0.05313,  0.27218, -0.78537,  0.54829, -0.27024, -0.60345, -0.74107, -1.00,  0.6089,  0.0382,  0.6089,  0.0382
884, 5376, -0.35822, -0.03564,  0.05996,  0.24179, -0.33801,  0.908, -0.20417, -0.92515, -0.28921, -1.00,  0.5858,  0.0398,  0.5858,  0.0398
885, 5376, -0.35822, -0.03564,  0.05996,  0.24179, -0.33801,  0.908, -0.20417, -0.92515, -0.28921, -1.00,  0.5858,  0.0398,  0.5858,  0.0398
886, 5405, -0.35976, -0.0457,  0.05313,  0.27218, -0.78537,  0.54829, -0.27024, -0.60345, -0.74107, -1.00,  0.6089,  0.0382,  0.6089,  0.0382
887, 5390, -0.35291, -0.04497,  0.05276,  0.04199, -0.77465,  0.62842, -0.26035, -0.61192, -0.74234, -1.00,  0.6065,  0.0292,  0.6065,  0.0292
888, 5420, -0.3658, -0.03909,  0.06139,  0.43716, -0.41268,  0.79406, -0.19768, -0.89887, -0.35857, -1.00,  0.5901,  0.0496,  0.5901,  0.0496
889, 5406, -0.36708, -0.04819,  0.05407,  0.47613, -0.74188,  0.45552, -0.24814, -0.60616, -0.74278, -1.00,  0.612,  0.0478,  0.612,  0.0478
890, 5405, -0.35976, -0.0457,  0.05313,  0.27218, -0.78537,  0.54829, -0.27024, -0.60345, -0.74107, -1.00,  0.6089,  0.0382,  0.6089,  0.0382
891, 5418, -0.38746, -0.05937,  0.07072,  0.76927, -0.36854,  0.51017, -0.05338, -0.83832, -0.52781, -1.00,  0.6053,  0.082,  0.6053,  0.082
892, 5366, -0.38014, -0.05002,  0.06781,  0.69577, -0.35626,  0.61176, -0.11344, -0.89894, -0.39487, -1.00,  0.5984,  0.0709,  0.5984,  0.0709
893, 5365, -0.37949, -0.04032,  0.07017,  0.61185, -0.1384,  0.77075, -0.10351, -0.98003, -0.08782, -1.00,  0.5843,  0.0713,  0.5843,  0.0713
894, 5418, -0.38746, -0.05937,  0.07072,  0.76927, -0.36854,  0.51017, -0.05338, -0.83832, -0.52781, -1.00,  0.6053,  0.082,  0.6053,  0.082
895, 5365, -0.37949, -0.04032,  0.07017,  0.61185, -0.1384,  0.77075, -0.10351, -0.98003, -0.08782, -1.00,  0.5843,  0.0713,  0.5843,  0.0713
896, 5421, -0.38659, -0.04852,  0.07462,  0.68457, -0.15892,  0.70429, -0.01727, -0.97158, -0.19994, -1.00,  0.5923,  0.082,  0.5923,  0.082
897, 5421, -0.38659, -0.04852,  0.07462,  0.68457, -0.15892,  0.70429, -0.01727, -0.97158, -0.19994, -1.00,  0.5923,  0.082,  0.5923,  0.082
898, 5365, -0.37949, -0.04032,  0.07017,  0.61185, -0.1384,  0.77075, -0.10351, -0.98003, -0.08782, -1.00,  0.5843,  0.0713,  0.5843,  0.0713
899, 5369, -0.37898, -0.03105,  0.07076,  0.55087,  0.00241,  0.82726, -0.12044, -0.97921,  0.09192, -1.00,  0.5712,  0.0727,  0.5712,  0.0727
900, 5421, -0.38659, -0.04852,  0.07462,  0.68457, -0.15892,  0.70429, -0.01727, -0.97158, -0.19994, -1.00,  0.5923,  0.082,  0.5923,  0.082
901, 5369, -0.37898, -0.03105,  0.07076,  0.55087,  0.00241,  0.82726, -0.12044, -0.97921,  0.09192, -1.00,  0.5712,  0.0727,  0.5712,  0.0727
902, 5422, -0.38605, -0.03736,  0.07484,  0.60739, -0.0059,  0.78842, -0.04211, -0.99179,  0.03035, -1.00,  0.5789,  0.082,  0.5789,  0.082
903, 5422, -0.38605, -0.03736,  0.07484,  0.60739, -0.0059,  0.78842, -0.04211, -0.99179,  0.03035, -1.00,  0.5789,  0.082,  0.5789,  0.082
904, 5369, -0.37898, -0.03105,  0.07076,  0.55087,  0.00241,  0.82726, -0.12044, -0.97921,  0.09192, -1.00,  0.5712,  0.0727,  0.5712,  0.0727
905, 5374, -0.37873, -0.02243,  0.06983,  0.52165,  0.12756,  0.83568, -0.1398, -0.95199,  0.2433, -1.00,  0.5591,  0.0741,  0.5591,  0.0741
906, 5422, -0.38605, -0.03736,  0.07484,  0.60739, -0.0059,  0.78842, -0.04211, -0.99179,  0.03035, -1.00,  0.5789,  0.082,  0.5789,  0.082
907, 5374, -0.37873, -0.02243,  0.06983,  0.52165,  0.12756,  0.83568, -0.1398, -0.95199,  0.2433, -1.00,  0.5591,  0.0741,  0.5591,  0.0741
908, 5423, -0.38545, -0.02684,  0.07394,  0.57462,  0.08396,  0.80815, -0.06785, -0.97925,  0.15657, -1.00,  0.5654,  0.082,  0.5654,  0.082
909, 5374, -0.37873, -0.02243,  0.06983,  0.52165,  0.12756,  0.83568, -0.1398, -0.95199,  0.2433, -1.00,  0.5591,  0.0741,  0.5591,  0.0741
910, 5424, -0.38385, -0.01825,  0.07118,  0.58013,  0.17581,  0.78857, -0.14726, -0.92975,  0.32358, -1.00,  0.5539,  0.082,  0.5539,  0.082
911, 5423, -0.38545, -0.02684,  0.07394,  0.57462,  0.08396,  0.80815, -0.06785, -0.97925,  0.15657, -1.00,  0.5654,  0.082,  0.5654,  0.082
912, 5374, -0.37873, -0.02243,  0.06983,  0.52165,  0.12756,  0.83568, -0.1398, -0.95199,  0.2433, -1.00,  0.5591,  0.0741,  0.5591,  0.0741
913, 5425, -0.3785, -0.01632,  0.06819,  0.48037,  0.24117,  0.83471, -0.09166, -0.93146,  0.33316, -1.00,  0.55,  0.0756,  0.55,  0.0756
914, 5424, -0.38385, -0.01825,  0.07118,  0.58013,  0.17581,  0.78857, -0.14726, -0.92975,  0.32358, -1.00,  0.5539,  0.082,  0.5539,  0.082
915, 5424, -0.38385, -0.01825,  0.07118,  0.58013,  0.17581,  0.78857, -0.14726, -0.92975,  0.32358, -1.00,  0.5539,  0.082,  0.5539,  0.082
916, 5425, -0.3785, -0.01632,  0.06819,  0.48037,  0.24117,  0.83471, -0.09166, -0.93146,  0.33316, -1.00,  0.55,  0.0756,  0.55,  0.0756
917, 5426, -0.37341, -0.01057,  0.0641,  0.46616,  0.40587,  0.77396, -0.14524, -0.82698,  0.53481, -1.00,  0.5412,  0.0695,  0.5412,  0.0695
918, 5426, -0.37341, -0.01057,  0.0641,  0.46616,  0.40587,  0.77396, -0.14524, -0.82698,  0.53481, -1.00,  0.5412,  0.0695,  0.5412,  0.0695
919, 5425, -0.3785, -0.01632,  0.06819,  0.48037,  0.24117,  0.83471, -0.09166, -0.93146,  0.33316, -1.00,  0.55,  0.0756,  0.55,  0.0756
920, 5374, -0.37873, -0.02243,  0.06983,  0.52165,  0.12756,  0.83568, -0.1398, -0.95199,  0.2433, -1.00,  0.5591,  0.0741,  0.5591,  0.0741
921, 5424, -0.38385, -0.01825,  0.07118,  0.58013,  0.17581,  0.78857, -0.14726, -0.92975,  0.32358, -1.00,  0.5539,  0.082,  0.5539,  0.082
922, 5426, -0.37341, -0.01057,  0.0641,  0.46616,  0.40587,  0.77396, -0.14524, -0.82698,  0.53481, -1.00,  0.5412,  0.0695,  0.5412,  0.0695
923, 5427, -0.38226, -0.00959,  0.067,  0.60928,  0.2951,  0.72745, -0.17339, -0.84659,  0.49716, -1.00,  0.5417,  0.082,  0.5417,  0.082
924, 5428, -0.38042, -0.0014,  0.06028,  0.64546,  0.46948,  0.58995, -0.1183, -0.70487,  0.69756, -1.00,  0.5277,  0.082,  0.5277,  0.082
925, 5427, -0.38226, -0.00959,  0.067,  0.60928,  0.2951,  0.72745, -0.17339, -0.84659,  0.49716, -1.00,  0.5417,  0.082,  0.5417,  0.082
926, 5426, -0.37341, -0.01057,  0.0641,  0.46616,  0.40587,  0.77396, -0.14524, -0.82698,  0.53481, -1.00,  0.5412,  0.0695,  0.5412,  0.0695
927, 5428, -0.38042, -0.0014,  0.06028,  0.64546,  0.46948,  0.58995, -0.1183, -0.70487,  0.69756, -1.00,  0.5277,  0.082,  0.5277,  0.082
928, 5426, -0.37341, -0.01057,  0.0641,  0.46616,  0.40587,  0.77396, -0.14524, -0.82698,  0.53481, -1.00,  0.5412,  0.0695,  0.5412,  0.0695
929, 5429, -0.37322, -0.00199,  0.05779,  0.42332,  0.64677,  0.61616, -0.0843, -0.65116,  0.75223, -1.00,  0.5258,  0.0712,  0.5258,  0.0712
930, 5429, -0.37322, -0.00199,  0.05779,  0.42332,  0.64677,  0.61616, -0.0843, -0.65116,  0.75223, -1.00,  0.5258,  0.0712,  0.5258,  0.0712
931, 5426, -0.37341, -0.01057,  0.0641,  0.46616,  0.40587,  0.77396, -0.14524, -0.82698,  0.53481, -1.00,  0.5412,  0.0695,  0.5412,  0.0695
932, 5430, -0.36496, -0.01147,  0.06076,  0.32293,  0.37715,  0.85911, -0.15079, -0.87175,  0.45318, -1.00,  0.542,  0.0559,  0.542,  0.0559
933, 5429, -0.37322, -0.00199,  0.05779,  0.42332,  0.64677,  0.61616, -0.0843, -0.65116,  0.75223, -1.00,  0.5258,  0.0712,  0.5258,  0.0712
934, 5430, -0.36496, -0.01147,  0.06076,  0.32293,  0.37715,  0.85911, -0.15079, -0.87175,  0.45318, -1.00,  0.542,  0.0559,  0.542,  0.0559
935, 5431, -0.36518, -0.00369,  0.05568,  0.26682,  0.66746,  0.67916, -0.07379, -0.68841,  0.7184, -1.00,  0.5269,  0.0586,  0.5269,  0.0586
936, 5431, -0.36518, -0.00369,  0.05568,  0.26682,  0.66746,  0.67916, -0.07379, -0.68841,  0.7184, -1.00,  0.5269,  0.0586,  0.5269,  0.0586
937, 5430, -0.36496, -0.01147,  0.06076,  0.32293,  0.37715,  0.85911, -0.15079, -0.87175,  0.45318, -1.00,  0.542,  0.0559,  0.542,  0.0559
938, 5432, -0.3566, -0.00535,  0.05446,  0.13387,  0.64584,  0.74099, -0.0794, -0.73664,  0.66771, -1.00,  0.5284,  0.0453,  0.5284,  0.0453
939, 5431, -0.36518, -0.00369,  0.05568,  0.26682,  0.66746,  0.67916, -0.07379, -0.68841,  0.7184, -1.00,  0.5269,  0.0586,  0.5269,  0.0586
940, 5432, -0.3566, -0.00535,  0.05446,  0.13387,  0.64584,  0.74099, -0.0794, -0.73664,  0.66771, -1.00,  0.5284,  0.0453,  0.5284,  0.0453
941, 5433, -0.35684,  0.00013,  0.04726,  0.08018,  0.86815,  0.46892,  0.03658, -0.47442,  0.87871, -1.00,  0.5133,  0.0462,  0.5133,  0.0462
942, 5396, -0.34876, -0.0064,  0.05399, -0.02823,  0.63968,  0.76202, -0.06151, -0.76039,  0.64346, -1.00,  0.5305,  0.0328,  0.5305,  0.0328
943, 5433, -0.35684,  0.00013,  0.04726,  0.08018,  0.86815,  0.46892,  0.03658, -0.47442,  0.87871, -1.00,  0.5133,  0.0462,  0.5133,  0.0462
